노선ID,노선명,노선이력ID,지역ID,노선유형,배차,첫차시간,막차시간,거리,요금,노선설명,운행여부,곡률도,일반첫차일시,당일막차일시,일반막차여부,막차차량ID,저상버스첫차일시,저상버스막차일시,저상버스막차여부,저상버스막차ID,노선약칭,운행종료시간,운행종료이용,사용여부,노선운행구분,최소배차,최대배차,최고속도,최저속도,평균속도,좌석표출여부,운행소요시간,종점대기시간,인가선수,예비차량건수,대표노선ID,도착정보생성유형(1:교차로/2:정류장),기점명(인가정보),종점명(인가정보),배차(토요일),배차(공휴일),첫차시간(토요일),첫차시간(공휴일),막차시간(토요일),막차시간(공휴일)
234000028,10-5광주,523,234,8,45,0.045500,0.222500,0.0,0.0,정보없음,1,0.0,20160601050000,20160601223000,,0,,,,0,10-5,0.,0,1,13,23,68,0,0,0,0,0,0,0,0,0,1,호평동차고지,당고개역,50,50,0.0500,0.0500,0.2230,0.2230
222000028,165남양주,523,222,8,20,0.043000,0.223000,0.0,0.0,정보없음,1,0.0,20160601043000,20160601223000,,0,,,,0,165,,0,1,13,10,30,0,0,0,0,0,0,0,0,0,2,호평동차고지,현대코아,15,15,0.043000,0.043000,0.223000,0.223000
224000008,510시흥,523,224,8,60,0.0510,0.2230,0.0,0.0,정보없음,0,0.0,20160601051500,20160601223000,,0,,,,0,510,0.,0,0,0,30,90,0,0,0,0,0,0,0,0,0,2,시흥우체국.센트럴병원,여의도환승센터,50,50,0.0515,0.0515,0.2230,0.2230
165000147,1101인천,523,165,7,35,0.0500,0.2330,0.0,0.0,,1,0.0,20160601050000,20160601233000,,0,,,,0,1101,,0,1,11,18,53,0,0,0,0,0,0,0,0,0,2,마전지구버스차고지,서울역,30,30,0.0500,0.0500,0.2340,0.2340
219000003,33고양,0,,8,0,0.0430,0.2130,0.0,0.0,,0,0.0,20160601043000,20160601213000,,0,,,,0,33,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0.0430,0.0430,0.2130,0.2130
165000161,9200인천,523,165,7,16,0.0500,0.2300,0.0,0.0,,1,0.0,20160601050000,20160601230000,,0,,,,0,9200,,0,1,11,8,24,0,0,0,0,0,0,0,0,0,2,송도파크레인동일하이빌,강남역서초현대타워앞,16,16,0.0500,0.0500,0.2300,0.2300
200000115,5100수원,523,200,8,22,0.053000,0.232000,0.0,0.0,정보없음,1,0.0,20160601053000,20160601232000,,0,,20151110000000,,0,5100,,0,1,11,11,33,0,0,0,0,0,0,0,0,0,2,사색의광장,신분당선강남역,30,30,0.053000,0.053000,0.232000,0.232000
200000104,3000수원,523,200,8,17,0.050000,0.230000,0.0,0.0,정보없음,1,0.0,20160601043000,20160601231000,,0,,,,0,3000,,0,1,11,9,26,0,0,0,0,0,0,0,0,0,2,호매실스타힐스.수원여대입구,강남역나라빌딩앞,13,13,0.043000,0.043000,0.231000,0.231000
229000061,2200파주,523,229,8,20,0.0500,0.2300,0.0,0.0,2025.01.10. ROUTE_ID 변경,0,0.0,20160601052000,20160601222000,,0,,,,0,2200,.,0,0,0,10,30,0,0,0,0,0,0,0,0,0,2,장터고개.맥금동영업소,홍대입구,15,15,0.0520,0.0520,0.2220,0.2220
234000007,5광주,523,234,8,40,0.0550,0.2145,0.0,0.0,정보없음,0,0.0,20160601054000,20160601224000,,0,,,,0,5,.,2,0,0,20,60,0,0,0,0,0,0,0,0,0,2,기업성장센터,종점,30,30,0.0540,0.0540,0.2240,0.2240
224000032,120시흥,0,,8,60,0.0520,0.2140,0.0,0.0,,0,0.0,20160601052000,20160601214000,,0,,,,0,120,,0,0,0,30,90,0,0,0,0,0,0,0,0,0,2,,,60,60,0.0520,0.0520,0.2140,0.2140
210000042,59부천,523,210,8,25,0.051000,0.224000,0.0,0.0,정보없음,1,0.0,20160601051000,20160601232600,,0,,,,0,59,,0,1,13,13,38,0,0,0,0,0,0,0,0,0,2,부천터미널소풍,화곡역7번출구,15,15,0.051000,0.051000,0.232600,0.232600
234000315,9001광주,0,523,8,30,0.0510,0.2240,0.0,0.0,,0,0.0,20160601051000,20160601224000,,0,,,,0,9001,.,0,0,0,15,45,0,0,0,0,0,0,0,0,0,2,,,30,30,0.0510,0.0510,0.2240,0.2240
165000052,78인천,523,165,7,17,0.0500,0.2320,0.0,0.0,,1,0.0,20160601044000,20160601232000,,0,,,,0,78,,0,1,13,9,26,0,0,0,0,0,0,0,0,0,2,마전지구버스차고지,송정역,20,20,0.0440,0.0440,0.2320,0.2320
204000005,57성남,523,204,8,10,0.050000,0.223000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601223000,,0,,,,0,57,,0,1,13,5,15,0,0,0,0,0,0,0,0,0,2,선경아파트,세곡동사거리,8,8,0.050000,0.050000,0.223000,0.223000
234000077,500-5광주,523,234,8,45,0.0440,0.2210,0.0,0.0,정보없음,0,0.0,20160601044000,20160601221000,,0,,,,0,500-5,..,0,0,0,23,68,0,0,0,0,0,0,0,0,0,2,광주터미널,남부터미널,20,20,0.0440,0.0440,0.2210,0.2210
165000240,66인천,523,165,7,16,0.0430,0.2240,0.0,0.0,,0,0.0,20160601051000,20160601220000,,0,,,,0,66,0.,0,0,0,8,24,0,0,0,0,0,0,0,0,0,2,진웅종점,송정역,20,20,0.0510,0.0510,0.2200,0.2200
228000177,5001-1B용인,523,228,8,24,0.120300,0.230000,0.0,0.0,정보없음,1,0.0,20160601053000,20160601000200,,0,,20150828000000,,0,5001-1B,,0,1,11,12,36,0,0,0,0,0,0,0,0,0,2,명지대,신논현역,20,20,0.053000,0.053000,1.0002,1.0002
228000182,5003B용인,523,228,8,25,0.140000,0.231500,0.0,0.0,정보없음,1,0.0,20160601053000,20160601233000,,0,,,,0,5003B,,0,1,11,13,38,0,0,0,0,0,0,0,0,0,2,남동차고지,신논현역,15,15,0.053000,0.053000,0.233000,0.233000
219000005,82고양,523,219,8,80,0.050000,0.223000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601223000,,0,,,,0,82,,0,1,13,40,120,0,0,0,0,0,0,0,0,0,2,명성운수종점,신촌오거리.현대백화점,25,25,0.050000,0.050000,0.223000,0.223000
238000020,39-4연천,523,238,8,440,0.0530,0.1840,0.0,0.0,정보없음,0,0.0,20160601070000,20160601210000,,0,,,,0,39-4,.,0,0,0,220,660,0,0,0,0,0,0,0,0,0,2,백의리,도봉산역광역환승센터,440,440,0.0700,0.0700,0.2100,0.2100
229000032,양주37양주,523,229,8,25,0.0400,0.2230,0.0,0.0,정보없음,1,0.0,20160601050000,20160601222000,,0,,,,0,양주37,0.,0,1,0,13,38,0,0,0,0,0,0,0,0,0,1,장흥자연휴양림,불광역4번출구,25,25,0.0510,0.0510,0.2230,0.2230
208000026,917안양,523,208,8,25,0.042000,0.222000,0.0,0.0,정보없음,1,0.0,20160601044000,20160601222000,,0,,,,0,917,..,0,1,13,13,38,0,0,0,0,0,0,0,0,0,2,군포공영차고지,신사역8번출구.가로수길,15,15,0.0440,0.0440,0.2220,0.2220
240000007,2000-1양평,523,240,8,360,0.103000,0.154000,0.0,0.0,정보없음,1,0.0,20160601100000,20160601210000,,0,,20151018000000,,0,2000-1,0.2100,0,1,23,180,540,0,0,0,0,0,0,0,0,0,1,양평터미널,강변역A,95,95,0.1000,0.1000,0.2100,0.2100
210000069,59-1부천,523,210,8,25,0.050500,0.223500,0.0,0.0,정보없음,1,0.0,20160601050500,20160601232000,,0,,,,0,59-1,,0,1,13,13,38,0,0,0,0,0,0,0,0,0,2,아인스월드,화곡역,12,12,0.050500,0.050500,0.232000,0.232000
222000051,3남양주,523,222,8,70,0.0530,0.2150,0.0,0.0,정보없음,0,0.0,20160601051000,20160601225000,,0,,20150827000000,,0,3,.,0,0,0,35,105,0,0,0,0,0,0,0,0,0,2,다산차고지,현대코아,60,60,0.0510,0.0510,0.2250,0.2250
208000017,51안양,523,208,8,12,0.043500,0.223000,0.0,0.0,정보없음,1,0.0,20160601044500,20160601224000,,0,,,,0,51,,0,1,13,6,18,0,0,0,0,0,0,0,0,0,2,평촌차고지,구로디지털단지역,7,7,0.044500,0.044500,0.224000,0.224000
232000017,60김포,523,232,8,20,0.041000,1.003000,0.0,0.0,정보없음,1,0.0,20160601041000,20160601233000,,0,,,,0,60,,0,1,13,10,30,0,0,0,0,0,0,0,0,0,2,단봉초등학교,경방타임스퀘어.신세계백화점,10,10,0.041000,0.041000,0.233000,0.233000
234001318,M5422광주,523,234,8,60,0.050000,0.230000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601230000,,0,,,,0,M5422,,0,1,14,30,90,0,0,0,0,0,0,0,0,0,2,삼성전자중앙문,강남역나라빌딩앞,30,30,0.050000,0.050000,0.230000,0.230000
222000130,1000-2남양주,1,523,8,0,0.0715,0.0755,0.0,0.0,,0,0.0,20160601071500,20160601075500,,0,,,,0,1000-2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0.0715,0.0715,0.0755,0.0755
204000012,50성남,523,204,8,22,0.050000,0.223000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601223000,,0,,,,0,50,,0,1,13,11,33,0,0,0,0,0,0,0,0,0,2,차고지대기(경유),복정역환승센터1번승강장,20,20,0.050000,0.050000,0.223000,0.223000
207000027,36의정부,523,207,8,60,0.040000,1.005000,0.0,0.0,정보없음,1,0.0,20160601035000,20160601224500,,0,,,,0,36,.,0,1,13,30,90,0,0,0,0,0,0,0,0,0,2,소요산차고지(경유),수유역,17,17,0.0350,0.0350,0.2245,0.2245
233000007,777화성,523,233,8,60,0.043000,0.223000,0.0,0.0,정보없음,1,0.0,20160601043000,20160601000000,,0,,,,0,777,.,0,1,13,30,90,0,0,0,0,0,0,0,0,0,1,서둔동차고지대기(경유),사당역,25,25,0.0430,0.0430,0.2300,0.2300
222000128,2000-2남양주,523,222,8,0,0.0000,1.0000,0.0,0.0,정보없음,0,0.0,20160601070000,20160601074500,,0,,,,0,2000-2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,오남읍사무소.농협.현대.삼신아,잠실광역환승센터,15,15,0.0700,0.0700,0.0745,0.0745
234001244,9600고양,523,234,8,40,0.0500,0.2245,0.0,0.0,정보없음,1,0.0,20160601050000,20160601224500,,0,,,,0,9600,0.,0,1,0,25,50,0,0,0,0,0,0,0,0,0,1,위시티3.4단지,강남역12번출구A,50,50,0.0500,0.0500,0.2245,0.2245
100100559,9401공차,0,,6,4,0.0446,1.0534,72.4,0.0,BASIC,0,0.0,20160601044600,20160601053400,,0,,,,0,9401공차,0.,0,0,0,3,14,0,0,0,2,0,0,0,0,0,2,구미동차고지,서울역,4,4,0.0446,0.0446,1.0534,1.0534
100100577,9709공차,0,523,6,15,0.0505,1.0523,75.0,0.0,BASIC,0,0.0,20150717050500,20150717052300,,0,,,,0,9709공차,0.,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,맥금동,서울역,15,15,0.0505,0.0505,1.0523,1.0523
200000227,7800전수원,0,,8,0,0.0515,1.0000,0.0,0.0,,0,0.0,20160601051500,20160601000000,,0,,,,0,7800전,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0.0515,0.0515,1.0000,1.0000
200000228,7790급수원,0,523,8,0,0.0650,0.0720,0.0,0.0,,0,0.0,20160601065000,20160601072000,,0,,,,0,7790급,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0.0650,0.0650,0.0720,0.0720
200000229,7800급수원,0,,8,0,0.0710,0.0710,0.0,0.0,,0,0.0,20160601071000,20160601071000,,0,,,,0,7800급,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0.0710,0.0710,0.0710,0.0710
200000225,7770전수원,0,,8,0,0.0430,1.0340,0.0,0.0,,0,0.0,20160601043000,20160601034000,,0,,,,0,7770전,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0.0430,0.0430,1.0340,1.0340
200000226,7780전수원,0,,8,0,0.0500,1.0000,0.0,0.0,,0,0.0,20160601050000,20160601000000,,0,,,,0,7780전,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0.0500,0.0500,1.0000,1.0000
222000082,10남양주,523,222,8,180,0.0430,0.2230,0.0,0.0,정보없음,0,0.0,20160601043000,20160601223000,,0,,,,0,10,.,0,0,0,90,270,0,0,0,0,0,0,0,0,0,2,진벌리차고지(경유),상계3.4동주민센터,20,20,0.0430,0.0430,0.2230,0.2230
200000010,900수원,523,200,8,20,0.041000,0.220000,0.0,0.0,정보없음,1,0.0,20160601041000,20160601230000,,0,,,,0,900,.,2,1,13,10,30,0,0,0,0,0,0,0,0,0,2,경희대학교,보라매공원,13,13,0.0410,0.0410,0.2300,0.2300
200000119,7001수원,523,200,8,20,0.052000,0.235000,0.0,0.0,정보없음,1,0.0,20160601052000,20160601232000,,0,,,,0,7001,,0,1,11,10,30,0,0,0,0,0,0,0,0,0,2,수원버스터미널,사당역,30,30,0.052000,0.052000,0.232000,0.232000
234000065,1005광주,523,234,8,65,0.050000,0.223000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601223000,,0,,,,0,1005,,0,1,11,33,98,0,0,0,0,0,0,0,0,0,2,외국어대학교,신분당선강남역,60,60,0.050000,0.050000,0.223000,0.223000
234000071,52광주,523,234,8,40,0.0600,0.2220,0.0,0.0,정보없음,0,0.0,20160601060000,20160601222000,,0,,,,0,52,0.,0,0,0,20,60,0,0,0,0,0,0,0,0,0,2,구리수택차고지,현대코아,22,22,0.0600,0.0600,0.2220,0.2220
210000036,70-3부천,523,210,8,25,0.042000,0.225000,0.0,0.0,정보없음,1,0.0,20160601044000,20160601231000,,0,,,,0,70-3,,0,1,13,13,38,0,0,0,0,0,0,0,0,0,2,대장공영차고지,경방타임스퀘어.신세계백화점,9,9,0.044000,0.044000,0.231000,0.231000
222000076,7007남양주,523,222,8,35,0.051000,0.223000,0.0,0.0,정보없음,1,0.0,20160601051000,20160601223000,,0,,,,0,7007,,0,1,11,18,53,0,0,0,0,0,0,0,0,0,2,광릉내,강남역.강남역사거리,30,30,0.051000,0.051000,0.223000,0.223000
234001138,1551화성,523,234,8,70,0.0510,0.2230,0.0,0.0,정보없음,1,0.0,20160601051000,20160601223000,,0,20240629000000,20240629000000,,0,1551,0.,0,1,0,35,105,0,0,0,0,0,0,0,0,0,1,수원대학교,양재역.서초문화예술회관,40,40,0.0510,0.0510,0.2230,0.2230
234000016,1112광주,523,234,8,30,0.044000,0.223000,0.0,0.0,정보없음,1,0.0,20160601051000,20160601230000,,0,,,,0,1112,0.,0,1,11,15,45,0,0,0,0,0,0,0,0,0,2,경희대차고지,테크노마트앞.강변역,25,25,0.0510,0.0510,0.2300,0.2300
233000032,7780화성,523,233,8,15,0.050000,0.230000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601000000,,0,,,,0,7780,,0,1,11,8,23,0,0,0,0,0,0,0,0,0,2,호매실동차고지,사당역,11,11,0.050000,0.050000,1.0000,1.0000
165000377,7700인천,523,165,7,20,0.0450,0.2320,0.0,0.0,,1,0.0,20160601050000,20160601230000,,0,,,,0,7700,,0,1,11,10,30,0,0,0,0,0,0,0,0,0,2,청라BRT차고지입구,화곡역,20,20,0.0500,0.0500,0.2300,0.2300
228000263,5007용인,523,228,8,40,0.051000,0.224000,0.0,0.0,정보없음,1,0.0,20160601051000,20160601230000,,0,,,,0,5007,,0,1,11,20,60,0,0,0,0,0,0,0,0,0,2,광교차고지,서울역버스환승센터,45,45,0.051000,0.051000,0.230000,0.230000
165000162,9300인천,523,165,7,50,0.0500,0.2330,0.0,0.0,,1,0.0,20160601050000,20160601230000,,0,,,,0,9300,,0,1,11,25,75,0,0,0,0,0,0,0,0,0,2,청라국제업무단지(골드클래스),강남역서초현대타워앞,25,25,0.0500,0.0500,0.2300,0.2300
229000078,77파주,0,523,8,20,0.0500,0.2240,0.0,0.0,,0,0.0,20160601050000,20160601224000,,0,,20240603000000,,0,77,..,0,0,0,10,30,0,0,0,0,0,0,0,0,0,2,,,20,20,0.0500,0.0500,0.2240,0.2240
234000003,30광주,523,234,8,235,0.040500,0.223000,0.0,0.0,정보없음,1,0.0,20160601040500,20160601230500,,0,,,,0,30,,0,1,13,118,353,0,0,0,0,0,0,0,0,0,2,대성리,현대코아,20,20,0.040500,0.040500,0.230500,0.230500
218000005,3200고양,523,218,8,40,0.0400,0.2100,0.0,0.0,정보없음,0,0.0,20160601042000,20160601214500,,0,,,,0,3200,.,0,0,0,20,60,0,0,0,0,0,0,0,0,0,2,성사고등학교,인천공항T2-3층,35,35,0.0420,0.0420,0.2145,0.2145
229000088,52파주,0,523,8,40,0.0500,0.2200,0.0,0.0,,0,0.0,20160601050000,20160601220000,,0,,,,0,52,.,0,0,0,20,60,0,0,0,0,0,0,0,0,0,2,,,40,40,0.0500,0.0500,0.2200,0.2200
222000125,74남양주,523,222,8,50,0.0500,0.2130,0.0,0.0,정보없음,0,0.0,20160601050000,20160601223000,,0,,,,0,74,.,0,0,0,25,75,0,0,0,0,0,0,0,0,0,2,금곡2리.경복대학,석계역1번출구.A,60,60,0.0500,0.0500,0.2230,0.2230
234000313,1500-2광주,523,234,8,20,0.045500,0.221000,0.0,0.0,정보없음,1,0.0,20160601045500,20160601221000,,0,,,,0,1500-2,,0,1,11,10,30,0,0,0,0,0,0,0,0,0,2,에버랜드(승차홈),사당역3번출구,25,25,0.045500,0.045500,0.221000,0.221000
234001159,M4102광주,523,234,8,40,0.044000,0.230000,0.0,0.0,정보없음,1,0.0,20160601044000,20160601230000,,0,,,,0,M4102,,0,1,14,20,60,0,0,0,0,0,0,0,0,0,2,구미동차고지(경유),숭례문,25,25,0.044000,0.044000,0.230000,0.230000
232000061,3000김포,523,232,8,40,0.0410,0.2200,0.0,0.0,정보없음,0,0.0,20160601042000,20241014220000,,0,,,,0,3000,..,0,0,0,20,60,0,0,0,0,0,0,0,0,0,2,강화터미널,신촌오거리.2호선신촌역,15,15,0.0420,0.0420,0.2200,0.2200
229000083,9030-1파주,523,229,8,75,0.0630,0.1830,0.0,0.0,2025.01.10. ROUTE_ID 변경,0,0.0,20160601054000,20160601213000,,0,,,,0,9030-1,.,0,0,0,38,113,0,0,0,0,0,0,0,0,0,2,교하차고지,영등포소방서.타임스퀘어,60,60,0.0540,0.0540,0.2130,0.2130
235000020,118양주,523,235,8,35,0.042000,0.220000,0.0,0.0,정보없음,1,0.0,20160601042000,20160601223000,,0,,,,0,118,.,0,1,13,18,53,0,0,0,0,0,0,0,0,0,2,덕정차고지,수유역.수유사거리,30,30,0.0420,0.0420,0.2230,0.2230
234001241,M7412광주,523,234,8,30,0.0500,0.2250,0.0,0.0,정보없음,0,0.0,20160601050000,20160601225000,,0,,,,0,M7412,.,0,0,0,15,45,0,0,0,0,0,0,0,0,0,1,중산마을2단지.해태쇼핑.코오롱,강남역서초현대타워앞,25,25,0.0500,0.0500,0.2250,0.2250
218000012,M7106고양,523,218,8,20,0.0530,1.0030,0.0,0.0,2024.02.22. 폐선처리,0,0.0,20160601060000,20160601010000,,0,,20150824000000,,0,M7106,.,0,0,0,10,30,0,0,0,0,0,0,0,0,0,1,킨텍스제2전시장(경유),숭례문,10,10,0.0600,0.0600,1.0100,1.0100
216000043,3101안산,523,216,8,60,0.054000,0.231500,0.0,0.0,정보없음,1,0.0,20160601055000,20160601230000,,0,,,,0,3101,,0,1,11,30,90,0,0,0,0,0,0,0,0,0,2,원시역1번출구,강남역우리은행,60,60,0.055000,0.055000,0.230000,0.230000
204000059,9507성남,523,204,8,52,0.044000,0.223000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601221000,,0,,,,0,9507,,0,1,11,26,78,0,0,0,0,0,0,0,0,0,2,판교대장로동측,청담초등학교앞,35,35,0.050000,0.050000,0.221000,0.221000
165000391,60-5인천,523,165,7,140,0.0510,0.2100,0.0,0.0,,1,0.0,20160601050000,20160601210000,,0,,,,0,60-5,,0,1,12,70,210,0,0,0,0,0,0,0,0,0,2,강화터미널,롯데몰.김포공항,100,100,0.0500,0.0500,0.2100,0.2100
234000072,13광주,523,234,8,85,0.043000,0.222000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601230000,,0,,,,0,13,0.2220,1,1,13,43,128,0,0,0,0,0,0,0,0,0,2,광주터미널,테크노마트앞.강변역,30,30,0.050000,0.050000,0.230000,0.230000
234000886,9300광주,523,234,8,30,0.050000,0.230000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601230000,,0,20240629000000,20240629000000,,0,9300,..,0,1,11,15,45,0,0,0,0,0,0,0,0,0,2,도촌동9단지앞,서울역버스환승센터,30,30,0.0500,0.0500,0.2300,0.2300
204000018,100성남,523,204,8,160,0.051000,0.164000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601220000,,0,,,,0,100,,0,1,13,80,240,0,0,0,0,0,0,0,0,0,2,사기막골,가락시장.가락시장역,30,30,0.050000,0.050000,0.220000,0.220000
213000007,11-1광명,523,213,8,22,0.050000,0.233000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601233000,,0,,,,0,11-1,,0,1,13,11,33,0,0,0,0,0,0,0,0,0,2,중앙하이츠아파트,여의도환승센터,15,15,0.050000,0.050000,0.233000,0.233000
213000008,11광명,523,213,8,55,0.050000,0.231000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601231000,,0,,,,0,11,,0,1,13,28,83,0,0,0,0,0,0,0,0,0,2,광명돔경륜장.광남문,안양역,30,30,0.050000,0.050000,0.231000,0.231000
200000110,3007수원,523,200,8,25,0.052000,0.231000,0.0,0.0,정보없음,1,0.0,20160601052000,20160601231000,,0,,,,0,3007,,0,1,11,13,38,0,0,0,0,0,0,0,0,0,2,수원버스터미널,강남역나라빌딩앞,30,30,0.052000,0.052000,0.231000,0.231000
229000111,G7426파주,523,229,8,40,0.043000,0.232000,0.0,0.0,정보없음,1,0.0,20160601043000,20160601230000,,0,,,,0,G7426,,0,1,11,20,60,0,0,0,0,0,0,0,0,0,2,당하동,양재역.양재1동민원분소,40,40,0.043000,0.043000,0.230000,0.230000
229000112,G7625파주,523,229,8,50,0.043000,0.234000,0.0,0.0,정보없음,1,0.0,20160601043000,20160601230000,,0,,,,0,G7625,,0,1,11,25,75,0,0,0,0,0,0,0,0,0,2,당하동,여의도역,30,30,0.043000,0.043000,0.230000,0.230000
219000008,55고양,523,219,8,70,0.050000,0.222000,0.0,0.0,정보없음,1,0.0,20160601052000,20160601230500,,0,,,,0,55,0.2220,0,1,13,35,105,0,0,0,0,0,0,0,0,0,1,차고지대기(경유),고봉동행정복지센터,40,40,0.0520,0.0520,0.2305,0.2305
204000046,9003성남,523,204,8,40,0.050000,0.231000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601231000,,0,,,,0,9003,,0,1,11,20,60,0,0,0,0,0,0,0,0,0,2,운중동먹거리촌,서울역버스환승센터,30,30,0.050000,0.050000,0.231000,0.231000
112900009,서대문05,0,523,2,11,0.0600,0.2255,6.1,0.0,연세로 우회 (금 14시 ~ 일 22시),1,1.57,20150720000000,20150720000000,,0,,,,0,서대05,0.,0,1,0,10,11,0,0,0,0,42,0,10,0,0,1,북아현삼거리,신촌전철역,11,11,0.0600,0.0600,0.2255,0.2255
234001577,M4130광주,523,234,8,35,0.050000,0.230000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,M4130,.,0,1,14,18,53,0,0,0,0,0,0,0,0,0,1,호수자이파밀리에.아이원,서울역버스환승센터,35,35,0.0510,0.0510,0.2230,0.2230
100100571,6704,0,,1,30,0.0506,0.2251,143.0,0.0,BASIC,0,1.273,20160601050600,20160601225100,,0,,,,0,6704,0.1810,1,0,0,30,35,0,0,0,0,0,0,0,0,0,2,인천공항,코엑스,30,30,0.0506,0.0506,0.2251,0.2251
232000081,6427김포,523,232,8,240,0.050000,0.222000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601232000,,0,,20151110000000,,0,6427,.,0,1,11,120,360,0,0,0,0,0,0,0,0,0,2,한가람마을우미린.호수이편한세,강남역서초현대타워앞,70,70,0.0500,0.0500,0.2320,0.2320
115000003,강북방면,0,,1,11,0.1100,0.1100,0.0,0.0,,0,0.0,20160601110000,20160601110000,,0,,,,0,강북방면,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,11,11,0.1100,0.1100,0.1100,0.1100
100000015,N854,0,,3,40,1.0000,1.0320,38.0,0.0,BASIC,0,0.0,,,,0,,,,0,N854,,0,0,0,35,45,0,0,0,1,120,0,3,0,0,2,사당역,건국대학교,40,40,1.0000,1.0000,1.0320,1.0320
107900013,성북07,0,523,2,10,0.0540,0.2350,5.0,0.0,,1,1.542,20150720000000,20150720000000,,0,,,,0,성북07,0.,0,1,0,10,15,0,0,0,0,36,0,4,0,0,1,정릉4동종점,길음역,13,13,0.0540,0.0540,0.2350,0.2350
100100582,351,0,523,3,11,0.0400,0.2250,62.1,0.0,BASIC,0,1.492,20150717040000,20150717223000,,0,20151125040000,20150717223000,,0,351,,0,0,0,10,20,0,0,0,1,200,30,23,1,0,2,강동공영차고지,압구정로데오역,13,14,0.0400,0.0400,0.2250,0.2250
100000005,116-3성남,0,,8,20,0.0500,0.2230,0.0,0.0,,0,0.0,20160601050000,20160601223000,,0,,,,0,116-3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,20,20,0.0500,0.0500,0.2230,0.2230
212000003,10부천,523,212,8,10,0.043000,0.231500,0.0,0.0,정보없음,1,0.0,20160601043000,20160601232000,,0,,,,0,10,,0,1,13,5,15,0,0,0,0,0,0,0,0,0,2,용못내공원,여의도환승센터,8,8,0.043000,0.043000,0.232000,0.232000
229000096,2300파주,0,523,8,100,0.0600,0.2210,0.0,0.0,,0,0.0,20160601060000,20160601221000,,0,,,,0,2300,.,0,0,0,50,150,0,0,0,0,0,0,0,0,0,2,,,100,100,0.0600,0.0600,0.2210,0.2210
200000205,8800수원,523,200,8,20,0.051000,0.233000,0.0,0.0,정보없음,1,0.0,20160601051000,20160601231000,,0,,,,0,8800,,0,1,11,10,30,0,0,0,0,0,0,0,0,0,2,수원버스터미널,서울역버스환승센터,40,40,0.051000,0.051000,0.231000,0.231000
165000421,1302인천,523,165,7,60,0.0500,0.2300,0.0,0.0,,1,0.0,20160601050000,20160601230000,,0,,,,0,1302,,0,1,11,30,90,0,0,0,0,0,0,0,0,0,2,극지연구소,서울역,25,25,0.0500,0.0500,0.2300,0.2300
227000016,9302하남,523,227,8,15,0.045000,0.231000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601232000,,0,,,,0,9302,,0,1,11,8,23,0,0,0,0,0,0,0,0,0,2,BRT공영버스차고지(미정차),잠실광역환승센터,25,25,0.050000,0.050000,0.232000,0.232000
204000081,1151성남,523,204,8,12,0.0520,0.2300,0.0,0.0,정보없음,1,0.0,20160601052000,20160601230000,,0,20240629000000,20240629000000,,0,1151,..,0,1,0,6,18,0,0,0,0,0,0,0,0,0,2,오산리종점,신분당선강남역,30,30,0.0520,0.0520,0.2300,0.2300
204000080,1002성남,523,204,8,30,0.0550,0.2250,0.0,0.0,정보없음,0,0.0,20160601051000,20160601225000,,0,,,,0,1002,.,0,0,0,15,45,0,0,0,0,0,0,0,0,0,2,기업성장센터,건대입구역,35,35,0.0510,0.0510,0.2250,0.2250
204000082,G8110성남,523,204,8,20,0.050000,0.230000,0.0,0.0,정보없음,1,0.0,20160601050000,20160601230000,,0,,,,0,G8110,,0,1,11,10,30,0,0,0,0,0,0,0,0,0,2,오리역,서울백병원.국가인권위.안중근활동터,20,20,0.050000,0.050000,0.230000,0.230000
